market,funding_total_usd,status,status_binary,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,SUM_funding_total_usd
 Entertainment Industry ," 2,50,000 ",operating,operating,USA,NY,New York City,New York,1,10/9/13,10,Q4,2013,8/7/14,8/7/14,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000
 Tablets ,"15,000",operating,operating,USA,NJ,Newark,Linden,1,5/1/12,5,Q2,2012,1/2/12,1/2/12,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000
 Enterprise Software ," 1,10,00,000 ",operating,operating,USA,NY,New York City,New York,1,1/1/99,1,Q1,1999,2/9/09,2/9/09,0,11000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000000
 Clean Technology ," 57,65,000 ",operating,operating,USA,WI,Milwaukee,Milwaukee,4,1/1/99,1,Q1,1999,12/1/09,10/14/14,0,3765000,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5765000
 Software ," 3,59,50,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,7,10/1/09,10,Q4,2009,4/1/09,12/10/13,0,35200000,0,0,0,0,750000,0,0,0,0,0,0,5000000,11000000,10000000,0,0,0,0,0,61950000
 Big Data ," 1,77,50,000 ",operating,operating,USA,CA,SF Bay Area,Burlingame,3,7/1/09,7,Q3,2009,7/17/09,6/13/11,0,17750000,0,0,0,0,0,0,0,0,0,0,0,4750000,13000000,0,0,0,0,0,0,35500000
 Forums ," 3,62,75,000 ",operating,operating,USA,TX,Dallas,Dallas,5,6/1/04,6,Q2,2004,9/23/08,7/25/13,0,29000000,0,0,0,7275000,0,0,0,0,0,0,0,20000000,0,0,0,0,0,0,0,56275000
 Apps ," 2,50,000 ",operating,operating,USA,NY,New York City,New York,1,6/1/13,6,Q2,2013,12/1/13,12/1/13,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000
 Mobile ," 60,00,000 ",acquired,not_operating,USA,CA,SF Bay Area,Mountain View,1,1/1/99,1,Q1,1999,6/1/99,6/1/99,0,6000000,0,0,0,0,0,0,0,0,0,0,0,6000000,0,0,0,0,0,0,0,12000000
 Curated Web ," 37,00,000 ",acquired,not_operating,USA,CA,SF Bay Area,Palo Alto,2,2/2/10,2,Q1,2010,7/31/10,2/28/12,1000000,2700000,0,0,0,0,0,0,0,0,0,0,0,2700000,0,0,0,0,0,0,0,6400000
 Games ," 1,44,00,000 ",operating,operating,USA,CA,SF Bay Area,San Rafael,3,1/1/05,1,Q1,2005,2/28/06,6/7/11,1400000,13000000,0,0,0,0,0,0,0,0,0,0,0,0,6000000,7000000,0,0,0,0,0,27400000
 Manufacturing ," 26,66,127 ",operating,operating,USA,CT,Hartford,Darien,1,1/1/11,1,Q1,2011,6/4/14,6/4/14,0,2666127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2666127
 Mobile ," 1,45,00,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,5,1/1/09,1,Q1,2009,5/1/09,12/19/13,0,14500000,0,0,0,0,0,0,0,0,0,0,0,6500000,8000000,0,0,0,0,0,0,29000000
 Photography ," 33,83,459 ",operating,operating,USA,CA,SF Bay Area,San Francisco,4,1/1/07,1,Q1,2007,1/1/07,10/7/13,0,3383459,0,0,0,0,0,0,0,0,0,0,0,0,3383459,0,0,0,0,0,0,6766918
 VoIP ," 2,50,000 ",operating,operating,USA,CA,SF Bay Area,Berkeley,1,7/29/12,7,Q3,2012,6/1/13,6/1/13,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000
 Unifed Communications ," 10,00,000 ",operating,operating,USA,IL,Chicago,Chicago,1,1/1/09,1,Q1,2009,9/12/14,9/12/14,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000
 Fleet Management ," 9,50,00,000 ",operating,operating,USA,CA,Anaheim,Aliso Viejo,4,3/1/01,3,Q1,2001,4/3/09,10/27/14,0,2000000,0,0,0,0,0,0,93000000,0,0,0,0,0,0,0,0,0,0,0,0,95000000
 Enterprise Software ,"43,120",operating,operating,USA,VA,"Washington, D.C.",Ashburn,1,1/1/71,1,Q1,1971,4/12/13,4/12/13,43120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43120
 Game ," 16,40,690 ",operating,operating,CAN,NL,Charlottetown,Charlottetown,1,1/1/07,1,Q1,2007,1/1/08,1/1/08,1640690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640690
 Web Hosting ," 78,58,472 ",acquired,not_operating,USA,FL,Tampa,Tampa,3,2/1/06,2,Q1,2006,4/15/06,1/7/10,0,7358472,0,0,500000,0,0,0,0,0,0,0,0,6500000,858472,0,0,0,0,0,0,15216944
 Web Hosting ," 4,35,00,000 ",acquired,not_operating,USA,NY,New York City,New York,1,1/1/00,1,Q1,2000,6/3/09,6/3/09,0,43500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43500000
 Games ," 2,80,00,000 ",operating,operating,USA,CA,SF Bay Area,Menlo Park,2,1/1/10,1,Q1,2010,9/18/12,10/22/12,0,28000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000000
 Recruiting ,"18,000",closed,not_operating,USA,MA,Boston,Boston,1,1/1/09,1,Q1,2009,9/11/09,9/11/09,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000
 Apps ," 1,25,00,000 ",operating,operating,USA,CA,SF Bay Area,Menlo Park,2,8/1/11,8,Q3,2011,12/1/11,6/20/13,2500000,10000000,0,0,0,0,0,0,0,0,0,0,0,10000000,0,0,0,0,0,0,0,22500000
 Software ," 2,00,00,000 ",operating,operating,USA,CA,SF Bay Area,San Mateo,4,1/1/00,1,Q1,2000,9/13/05,8/10/09,0,20000000,0,0,0,0,0,0,0,0,0,0,0,3600000,8700000,0,2700000,0,0,0,0,35000000
 Services ," 40,68,000 ",operating,operating,USA,IL,Chicago,Chicago,3,11/1/11,11,Q4,2011,1/1/12,10/9/13,868000,3200000,0,0,0,0,0,0,0,0,0,0,0,3200000,0,0,0,0,0,0,0,7268000
 Mobile Security ," 5,00,00,000 ",operating,operating,USA,MD,Baltimore,Columbia,1,1/1/02,1,Q1,2002,9/5/12,9/5/12,0,50000000,0,0,0,0,0,0,0,0,0,0,0,50000000,0,0,0,0,0,0,0,100000000
 Real Estate ," 1,55,000 ",operating,operating,USA,MD,Baltimore,Baltimore,1,1/1/12,1,Q1,2012,12/5/13,12/5/13,0,0,0,0,0,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155000
 Nanotechnology ," 16,14,848 ",operating,operating,USA,MA,Boston,Marblehead,2,1/1/07,1,Q1,2007,12/17/09,4/17/14,741017,0,0,0,0,0,873831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614848
 Health Care ," 2,82,77,366 ",operating,operating,USA,CA,SF Bay Area,Mountain View,8,1/1/04,1,Q1,2004,8/14/07,2/4/14,0,20485784,0,0,0,7791582,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,33277366
 Software ," 11,11,90,000 ",operating,operating,USA,CO,Denver,Boulder,8,1/1/04,1,Q1,2004,1/1/05,10/30/14,0,111190000,0,0,0,0,0,0,0,0,0,0,0,1500000,16690000,30000000,23000000,0,0,0,0,182380000
 Messaging ," 9,25,00,000 ",operating,operating,USA,CA,SF Bay Area,Mountain View,5,1/1/04,1,Q1,2004,7/1/04,11/30/09,0,92500000,0,0,0,0,0,0,0,0,0,0,0,7000000,17500000,20000000,40000000,8000000,0,0,0,185000000
 Biotechnology ," 27,62,63,531 ",operating,operating,USA,PA,Philadelphia,Audubon,7,1/1/03,1,Q1,2003,8/3/05,8/7/13,0,186954278,0,0,0,89309253,0,0,0,0,0,0,0,39000000,50000000,33000000,33600000,0,0,0,0,431863531
 Software ," 5,70,568 ",operating,operating,USA,NY,New York City,New York,1,1/1/10,1,Q1,2010,6/12/13,6/12/13,0,570568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570568
 Manufacturing ," 3,60,40,675 ",operating,operating,USA,MN,Minneapolis,Bloomington,7,1/1/08,1,Q1,2008,3/1/10,1/27/14,0,32540675,0,0,0,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36040675
 Creative ," 15,00,000 ",operating,operating,USA,NY,New York City,New York,1,5/1/11,5,Q2,2011,10/18/13,10/18/13,0,0,0,0,0,0,0,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,1500000
 Education ," 48,20,000 ",acquired,not_operating,USA,MA,Boston,Chestnut Hill,4,1/1/09,1,Q1,2009,2/26/09,9/16/11,0,3000000,0,0,0,1820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4820000
 Sports ," 3,30,000 ",operating,operating,USA,RI,Providence,Providence,1,1/1/12,1,Q1,2012,3/1/13,3/1/13,330000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330000
 Biotechnology ," 5,00,000 ",operating,operating,USA,CA,SF Bay Area,Morgan Hill,1,1/1/12,1,Q1,2012,10/17/12,10/17/12,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000
 Software ," 39,00,000 ",acquired,not_operating,USA,TX,Austin,Austin,1,1/1/95,1,Q1,1995,11/1/05,11/1/05,0,3900000,0,0,0,0,0,0,0,0,0,0,0,3900000,0,0,0,0,0,0,0,7800000
 Biotechnology ," 9,81,990 ",operating,operating,USA,CA,SF Bay Area,Mill Valley,1,1/1/07,1,Q1,2007,4/27/11,4/27/11,0,0,0,0,0,981990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981990
 Software ," 1,04,51,998 ",acquired,not_operating,USA,CA,SF Bay Area,Santa Clara,1,1/1/97,1,Q1,1997,9/2/10,9/2/10,0,10451998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10451998,0,0,0,20903996
 Web Hosting ," 70,00,000 ",operating,operating,USA,CO,Denver,Westminster,1,1/1/01,1,Q1,2001,5/31/05,5/31/05,0,7000000,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000,0,0,0,0,0,14000000
 Gamification ," 47,00,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,2,9/1/11,9,Q3,2011,9/1/11,8/28/12,0,4700000,0,0,0,0,0,0,0,0,0,0,0,1700000,3000000,0,0,0,0,0,0,9400000
 Software ," 6,00,00,000 ",operating,operating,USA,VA,"Washington, D.C.",Fairfax,1,1/1/94,1,Q1,1994,10/6/09,10/6/09,0,0,0,0,0,0,0,0,60000000,0,0,0,0,0,0,0,0,0,0,0,0,60000000
 Health Care ," 2,99,42,849 ",operating,operating,USA,MA,Boston,Lexington,4,1/1/98,1,Q1,1998,6/6/07,3/16/12,0,29942849,0,0,0,0,0,0,0,0,0,0,0,0,10700000,0,0,0,0,0,0,40642849
 Real Estate ," 1,00,00,000 ",operating,operating,USA,CA,SF Bay Area,Palo Alto,1,7/1/06,7,Q3,2006,2/1/07,2/1/07,0,10000000,0,0,0,0,0,0,0,0,0,0,0,10000000,0,0,0,0,0,0,0,20000000
 Enterprise Software ," 7,28,21,087 ",operating,operating,CAN,BC,Burnaby,Burnaby,5,1/1/04,1,Q1,2004,1/1/06,10/12/11,0,72821087,0,0,0,0,0,0,0,0,0,0,0,8751087,18000000,17000000,0,0,0,0,0,116572174
 Manufacturing ," 1,32,00,000 ",operating,operating,USA,MA,Boston,Littleton,2,1/1/09,1,Q1,2009,8/23/11,11/18/11,0,10000000,0,0,0,0,0,3200000,0,0,0,0,0,0,10000000,0,0,0,0,0,0,23200000
 Biotechnology ,"40,000",operating,operating,USA,CA,SF Bay Area,San Francisco,1,1/1/12,1,Q1,2012,3/13/13,3/13/13,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000
 Semiconductors ," 6,30,47,100 ",acquired,not_operating,USA,CA,SF Bay Area,San Jose,4,1/1/00,1,Q1,2000,11/21/06,5/27/10,0,63047100,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,0,0,0,0,0,83047100
 Software ," 1,04,00,000 ",closed,not_operating,USA,WA,Seattle,Seattle,2,1/1/02,1,Q1,2002,9/12/05,10/2/09,0,9500000,0,0,0,900000,0,0,0,0,0,0,0,0,9500000,0,0,0,0,0,0,19900000
 SaaS ," 49,22,427 ",operating,operating,CAN,BC,Vancouver,Victoria,2,9/1/02,9,Q3,2002,4/17/08,12/21/10,0,3923937,0,0,0,0,998490,0,0,0,0,0,0,3923937,0,0,0,0,0,0,0,8846364
 Biotechnology ," 67,00,000 ",operating,operating,USA,TX,Austin,Austin,2,1/1/05,1,Q1,2005,6/18/08,11/30/09,0,6700000,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,11700000
 Software ," 2,25,16,000 ",operating,operating,USA,MA,Boston,Avon,15,1/1/05,1,Q1,2005,3/1/07,7/11/14,0,21762000,0,0,0,754000,0,0,0,0,0,0,0,3000000,14000000,0,0,0,0,0,0,39516000
 Hardware + Software ," 4,75,000 ",operating,operating,USA,OH,Cleveland,Cleveland,2,1/1/04,1,Q1,2004,7/17/12,11/13/13,0,475000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475000
 Biotechnology ," 8,30,00,000 ",acquired,not_operating,USA,CA,SF Bay Area,Brisbane,2,1/1/02,1,Q1,2002,10/14/05,7/6/07,0,0,0,0,0,0,0,0,83000000,0,0,0,0,0,0,0,0,0,0,0,0,83000000
 Real Estate ," 6,35,000 ",operating,operating,USA,CO,Denver,Louisville,1,1/1/13,1,Q1,2013,6/2/14,6/2/14,635000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635000
 Security ," 80,00,000 ",operating,operating,USA,CA,SF Bay Area,Santa Clara,1,1/1/00,1,Q1,2000,4/14/05,4/14/05,0,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000,0,0,0,0,16000000
 Clean Technology ,"80,000",operating,operating,USA,PA,PA - Other,Smethport,1,1/1/09,1,Q1,2009,11/3/09,11/3/09,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000
 Finance ," 15,75,000 ",operating,operating,USA,CA,Los Angeles,Santa Monica,1,1/1/07,1,Q1,2007,9/23/10,9/23/10,0,1575000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575000
 Clean Technology ," 52,40,487 ",operating,operating,USA,CA,Anaheim,Irvine,3,1/1/10,1,Q1,2010,4/29/13,7/28/14,0,4165487,0,0,0,1075000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5240487
 Software ," 4,00,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,2,1/2/92,1,Q1,1992,9/2/09,7/28/14,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000
 Software ," 2,89,99,999 ",acquired,not_operating,USA,CA,SF Bay Area,San Francisco,3,1/1/03,1,Q1,2003,2/27/06,6/26/09,0,28999999,0,0,0,0,0,0,0,0,0,0,0,0,13500000,0,0,0,0,0,0,42499999
 Public Transportation ," 58,17,312 ",operating,operating,USA,MA,Boston,Waltham,7,5/1/06,5,Q2,2006,1/1/05,5/25/12,30000,5529000,0,0,0,258312,0,0,0,0,0,0,0,1531320,0,0,0,0,0,0,0,7348632
 Collaboration ," 2,48,43,426 ",operating,operating,USA,GA,Atlanta,Atlanta,7,1/1/05,1,Q1,2005,5/16/07,10/15/13,0,24843426,0,0,0,0,0,0,0,0,0,0,0,6300000,2118464,5500000,0,0,0,0,0,38761890
 Hardware + Software ," 1,15,00,000 ",operating,operating,USA,CA,SF Bay Area,Redwood City,1,1/1/09,1,Q1,2009,11/4/13,11/4/13,0,11500000,0,0,0,0,0,0,0,0,0,0,0,11500000,0,0,0,0,0,0,0,23000000
 Manufacturing ," 3,34,63,335 ",operating,operating,USA,CO,Denver,Boulder,5,1/1/03,1,Q1,2003,3/22/10,7/17/14,0,33463335,0,0,0,0,0,0,0,0,0,0,0,5600000,18300000,0,0,0,0,0,0,57363335
 Mobile ," 10,50,000 ",operating,operating,USA,IL,Chicago,Chicago,1,1/1/12,1,Q1,2012,12/5/12,12/5/12,1050000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050000
 Clean Technology ," 58,00,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,1,10/1/04,10,Q4,2004,6/13/07,6/13/07,0,5800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5800000
 Software ," 60,00,000 ",operating,operating,USA,CO,Denver,Westminster,1,1/1/00,1,Q1,2000,3/3/10,3/3/10,0,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000
 Messaging ," 3,80,00,000 ",operating,operating,USA,NY,New York City,New York,2,1/1/04,1,Q1,2004,1/14/08,9/15/09,0,38000000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,18000000,0,0,0,0,76000000
 Health and Wellness ," 2,30,000 ",operating,operating,USA,UT,UT - Other,Herriman,1,11/1/06,11,Q4,2006,1/1/07,1/1/07,0,230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000
 Health Care ," 25,20,00,000 ",operating,operating,USA,MA,Boston,Waltham,3,3/1/10,3,Q1,2010,5/28/10,3/6/13,0,161000000,0,0,0,0,0,0,0,91000000,0,0,0,60000000,101000000,0,0,0,0,0,0,413000000
 Automotive ," 82,30,00,000 ",operating,operating,USA,CA,SF Bay Area,Palo Alto,11,1/1/03,1,Q1,2003,4/1/04,10/10/12,0,195500000,0,0,0,505000000,0,0,82500000,40000000,0,0,0,7500000,13000000,40000000,45000000,40000000,50000000,0,0,1018500000
 Cloud Infrastructure ," 82,00,000 ",operating,operating,USA,MA,Boston,Cambridge,3,9/1/10,9,Q3,2010,6/10/11,4/9/13,1000000,5700000,0,1500000,0,0,0,0,0,0,0,0,0,5700000,0,0,0,0,0,0,0,13900000
 Biotechnology ," 2,18,30,589 ",operating,operating,USA,CA,SF Bay Area,Menlo Park,4,1/1/10,1,Q1,2010,7/16/12,8/5/14,0,21830589,0,0,0,0,0,0,0,0,0,0,0,0,10000000,0,0,0,0,0,0,31830589
 Education ,"25,000",operating,operating,USA,IL,Chicago,Chicago,1,1/1/14,1,Q1,2014,5/1/14,5/1/14,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
 Finance ," 5,00,000 ",operating,operating,USA,MA,Boston,Boston,2,1/1/11,1,Q1,2011,1/24/12,12/10/12,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000
 Mobile ," 2,13,000 ",operating,operating,USA,TX,Austin,Austin,1,11/21/12,11,Q4,2012,8/5/13,8/5/13,213000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213000
 Software ," 75,00,000 ",acquired,not_operating,USA,MN,Minneapolis,Minneapolis,1,1/1/83,1,Q1,1983,11/1/05,11/1/05,0,7500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500000
 Advertising ," 6,66,000 ",operating,operating,USA,IN,Indianapolis,Carmel,2,1/1/08,1,Q1,2008,1/21/10,3/11/10,0,666000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666000
 Biotechnology ," 12,05,700 ",operating,operating,USA,NC,Raleigh,Raleigh,2,1/1/12,1,Q1,2012,2/6/13,3/5/14,775000,0,0,0,0,430700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205700
 Biotechnology ," 3,04,00,000 ",operating,operating,USA,CA,SF Bay Area,Emeryville,2,1/1/02,1,Q1,2002,10/31/05,11/9/09,0,30400000,0,0,0,0,0,0,0,0,0,0,0,5400000,0,0,25000000,0,0,0,0,60800000
 Biotechnology ," 19,45,000 ",operating,operating,USA,MI,Grand Rapids,Grand Rapids,3,1/1/10,1,Q1,2010,7/11/13,8/14/14,1000000,0,0,0,0,945000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945000
 Consulting ," 6,90,00,000 ",operating,operating,USA,CA,Los Angeles,Pasadena,1,1/1/66,1,Q1,1966,10/9/09,10/9/09,0,69000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69000000
 Biotechnology ," 34,66,539 ",operating,operating,USA,NY,Elmira,Ithaca,3,1/1/04,1,Q1,2004,11/24/09,6/5/13,0,3466539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3466539
 Games ," 1,30,22,212 ",operating,operating,USA,HI,Honolulu,Honolulu,3,1/1/05,1,Q1,2005,3/5/10,5/29/12,0,2700000,0,0,0,5322212,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,13022212
 Mobile ," 2,31,95,725 ",operating,operating,USA,TX,Houston,Houston,3,1/1/10,1,Q1,2010,1/4/12,3/18/14,250000,7945725,0,0,0,0,0,0,15000000,0,0,0,0,7945725,0,0,0,0,0,0,0,31141450
 Health and Wellness ," 6,80,000 ",operating,operating,USA,TX,Dallas,Mckinney,1,1/1/13,1,Q1,2013,4/17/13,4/17/13,0,680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680000
 Semiconductors ," 2,55,00,000 ",operating,operating,USA,TX,Dallas,Dallas,3,1/1/30,1,Q1,1930,8/1/05,7/23/09,0,25500000,0,0,0,0,0,0,0,0,0,0,0,0,10000000,10000000,0,0,0,0,0,45500000
 Software ," 6,00,000 ",operating,operating,USA,TX,Austin,Austin,1,1/1/09,1,Q1,2009,2/17/10,2/17/10,0,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000
 Education ," 7,50,000 ",operating,operating,USA,TX,San Antonio,San Antonio,1,1/1/10,1,Q1,2010,11/6/13,11/6/13,0,0,0,0,0,0,0,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,750000
 Enterprise Software ," 15,09,025 ",operating,operating,USA,MT,Bozeman,Bozeman,2,1/1/02,1,Q1,2002,9/11/12,5/31/13,1000000,509025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509025
 Enterprise Software ," 30,00,000 ",operating,operating,USA,TX,Dallas,Dallas,1,1/1/07,1,Q1,2007,10/21/08,10/21/08,0,3000000,0,0,0,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,0,0,6000000
 Text Analytics ," 1,80,000 ",operating,operating,USA,MA,Worcester,Amherst,1,10/1/09,10,Q4,2009,1/15/11,1/15/11,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000
 Public Transportation ,"50,000",operating,operating,USA,DE,"Wilmington, Delaware",Wilmington,1,6/1/08,6,Q2,2008,4/1/11,4/1/11,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000
 Universities ," 4,15,000 ",operating,operating,CAN,ON,Toronto,Toronto,1,7/1/10,7,Q3,2010,7/26/13,7/26/13,415000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415000
 E-Commerce ,"50,000",operating,operating,USA,UT,Salt Lake City,Sandy,1,9/4/10,9,Q3,2010,9/1/10,9/1/10,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000
 Messaging ,"50,000",operating,operating,USA,IL,Chicago,Chicago,1,4/15/08,4,Q2,2008,4/15/08,4/15/08,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000
 Messaging ," 6,50,000 ",operating,operating,USA,NY,New York City,New York,1,1/1/10,1,Q1,2010,8/1/10,8/1/10,650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000
 Communities ," 4,63,25,000 ",operating,operating,USA,CA,Los Angeles,Marina Del Rey,4,12/1/07,12,Q4,2007,12/1/07,10/18/12,0,46325000,0,0,0,0,0,0,0,0,0,0,0,5175000,8150000,15000000,18000000,0,0,0,0,92650000
 Mobile ," 5,25,000 ",operating,operating,USA,CA,"Orange County, California",San Juan Capistrano,1,2/1/09,2,Q1,2009,10/17/13,10/17/13,0,525000,0,0,0,0,0,0,0,0,0,0,0,525000,0,0,0,0,0,0,0,1050000
 Web CMS ," 6,50,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,1,7/1/10,7,Q3,2010,12/29/10,12/29/10,650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000
 Software ," 67,50,000 ",operating,operating,USA,IL,Chicago,Deerfield,1,1/1/04,1,Q1,2004,2/28/13,2/28/13,0,0,0,0,0,6750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6750000
 Curated Web ," 12,00,000 ",operating,operating,USA,TX,Austin,Austin,1,1/1/07,1,Q1,2007,6/22/11,6/22/11,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,0,0,0,0,0,2400000
 Financial Services ," 18,00,000 ",operating,operating,USA,OR,"Portland, Oregon",Beaverton,1,1/1/04,1,Q1,2004,6/12/14,6/12/14,0,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800000
 Information Technology ," 6,50,000 ",operating,operating,USA,WI,Madison,Madison,1,1/1/12,1,Q1,2012,6/25/14,6/25/14,650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000
 Health and Wellness ," 1,56,06,990 ",operating,operating,CAN,ON,Toronto,Kitchener,3,5/1/12,5,Q2,2012,12/1/12,6/5/13,1106990,14500000,0,0,0,0,0,0,0,0,0,0,0,14500000,0,0,0,0,0,0,0,30106990
 Loyalty Programs ," 60,00,000 ",operating,operating,USA,CA,SF Bay Area,San Francisco,2,1/1/12,1,Q1,2012,6/15/12,11/4/14,1300000,4700000,0,0,0,0,0,0,0,0,0,0,0,4700000,0,0,0,0,0,0,0,10700000
 Biotechnology ," 96,08,656 ",operating,operating,USA,PA,Pittsburgh,Pittsburgh,5,1/1/08,1,Q1,2008,12/21/09,9/2/14,0,4311656,0,0,0,5297000,0,0,0,0,0,0,0,4311656,0,0,0,0,0,0,0,13920312
 Clean Energy ," 42,00,000 ",closed,not_operating,USA,CA,SF Bay Area,San Francisco,1,1/1/11,1,Q1,2011,4/12/11,4/12/11,0,4200000,0,0,0,0,0,0,0,0,0,0,0,0,4200000,0,0,0,0,0,0,8400000
 Advertising ," 5,75,000 ",operating,operating,USA,FL,Tampa,Tampa,1,1/1/03,1,Q1,2003,11/27/12,11/27/12,575000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575000
 Entertainment ,"1,500",operating,operating,USA,MN,Duluth,Duluth,1,3/29/11,3,Q1,2011,7/15/11,7/15/11,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500
 E-Commerce ,"25,000",operating,operating,USA,IL,Chicago,Chicago,1,5/1/03,5,Q2,2003,6/1/05,6/1/05,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
